run_id,universe_id,construction_date,estimation_months,method,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown
djia_20190601_12m,djia,2019-06-01,12,equal_weight,0.15319975537679809,0.15319975537679809,0.333212823374704,0.45976548508915616,-0.3284584531028397
djia_20190601_12m,djia,2019-06-01,12,naive_risk_parity,0.12184384128747983,0.12184384128747983,0.3270918562329845,0.37250649615896153,-0.3251856018613075
djia_20190601_12m,djia,2019-06-01,12,markowitz,0.07923111904408042,0.07923111904408042,0.28875749287875396,0.2743863657153606,-0.2741455154568876
djia_20190601_12m,djia,2019-06-01,12,hrp_recursive,0.10113277908455331,0.10113277908455331,0.28126346675309605,0.3595659978596921,-0.28025561315602887
djia_20190601_12m,djia,2019-06-01,12,hca_deprado_ew_nrp,0.11042987003340721,0.11042987003340721,0.29165735070001914,0.378628790834038,-0.2751157259196402
djia_20190601_24m,djia,2019-06-01,24,equal_weight,0.15319975537679809,0.15319975537679809,0.333212823374704,0.45976548508915616,-0.3284584531028397
djia_20190601_24m,djia,2019-06-01,24,naive_risk_parity,0.1250397252474651,0.1250397252474651,0.3282550670654155,0.3809224526686342,-0.3271414070410249
djia_20190601_24m,djia,2019-06-01,24,markowitz,0.007313413123423151,0.007313413123423151,0.36083432932524306,0.020268063565623502,-0.37563240647104157
djia_20190601_24m,djia,2019-06-01,24,hrp_recursive,0.09452385840207533,0.09452385840207533,0.29915258369896647,0.3159720609239114,-0.30365195283690816
djia_20190601_24m,djia,2019-06-01,24,hca_deprado_ew_nrp,0.13940366622070632,0.13940366622070632,0.2915816414464474,0.4780947988671967,-0.28839908278792825
djia_20190601_36m,djia,2019-06-01,36,equal_weight,0.15319975537679809,0.15319975537679809,0.333212823374704,0.45976548508915616,-0.3284584531028397
djia_20190601_36m,djia,2019-06-01,36,naive_risk_parity,0.12337864849547575,0.12337864849547575,0.32746317560874844,0.3767710621694087,-0.32705808323157337
djia_20190601_36m,djia,2019-06-01,36,markowitz,-0.003065367886596948,-0.003065367886596948,0.3912417645702741,-0.007834971018403003,-0.41278680044806537
djia_20190601_36m,djia,2019-06-01,36,hrp_recursive,0.1229195401778782,0.1229195401778782,0.2894039480536347,0.42473345994263273,-0.28568956713987537
djia_20190601_36m,djia,2019-06-01,36,hca_deprado_ew_nrp,0.12999430543560608,0.12999430543560608,0.3007942749310226,0.43217014507811374,-0.3013600516394398
djia_20200601_12m,djia,2020-06-01,12,equal_weight,0.41495698190274655,0.41301708628541967,0.16542833876485563,2.496652564906025,-0.08438202991125698
djia_20200601_12m,djia,2020-06-01,12,naive_risk_parity,0.3703585548893342,0.3686530471528868,0.1547626999045929,2.382053604519381,-0.08186519624735
djia_20200601_12m,djia,2020-06-01,12,markowitz,0.7911274607633256,0.7870059246745909,0.39144056624753903,2.0105374673326635,-0.21863370452118558
djia_20200601_12m,djia,2020-06-01,12,hrp_recursive,0.26452935595562876,0.2633568364839063,0.15292277115433645,1.7221557946927006,-0.09250708597725621
djia_20200601_12m,djia,2020-06-01,12,hca_deprado_ew_nrp,0.30530246709647013,0.30392857409470264,0.15789660871991235,1.9248581496378534,-0.09829083048075649
djia_20200601_24m,djia,2020-06-01,24,equal_weight,0.41495698190274655,0.41301708628541967,0.16542833876485563,2.496652564906025,-0.08438202991125698
djia_20200601_24m,djia,2020-06-01,24,naive_risk_parity,0.37121013959893334,0.36950020920682003,0.15575465790505078,2.372322049155475,-0.08152326010289546
djia_20200601_24m,djia,2020-06-01,24,markowitz,0.26219929388864727,0.2610381276816176,0.16111485346273605,1.6201990199618226,-0.0828918547590578
djia_20200601_24m,djia,2020-06-01,24,hrp_recursive,0.23148257922831927,0.23046948701983316,0.13469229492069282,1.711081447944251,-0.08170570488038631
djia_20200601_24m,djia,2020-06-01,24,hca_deprado_ew_nrp,0.34901976326581385,0.3474243945343485,0.16132740505423468,2.1535361237450767,-0.09216530467680417
djia_20200601_36m,djia,2020-06-01,36,equal_weight,0.41495698190274655,0.41301708628541967,0.16542833876485563,2.496652564906025,-0.08438202991125698
djia_20200601_36m,djia,2020-06-01,36,naive_risk_parity,0.3756731077289761,0.37393996519389194,0.15697479824066762,2.382165604829011,-0.08167588930018066
djia_20200601_36m,djia,2020-06-01,36,markowitz,0.3152476273570126,0.3138238504202462,0.20425780025408208,1.53641060478411,-0.11201105533110522
djia_20200601_36m,djia,2020-06-01,36,hrp_recursive,0.22324775083788095,0.2222738465013121,0.13395850466811174,1.659273870307866,-0.0818041429796239
djia_20200601_36m,djia,2020-06-01,36,hca_deprado_ew_nrp,0.3546638939372133,0.35303952158314655,0.16295161982643655,2.1665296850634372,-0.09294230408689153
djia_20220103_12m,djia,2022-01-03,12,equal_weight,-0.08552741480038051,-0.08552741480038051,0.21178735913444519,-0.40383625892462577,-0.22039575936299816
djia_20220103_12m,djia,2022-01-03,12,naive_risk_parity,-0.07048362043252665,-0.07048362043252665,0.19458834339259565,-0.362219129900916,-0.20149584088080852
djia_20220103_12m,djia,2022-01-03,12,markowitz,-0.10746930786866515,-0.10746930786866515,0.23708889051940527,-0.45328698292537245,-0.2265238250197309
djia_20220103_12m,djia,2022-01-03,12,hrp_recursive,-0.09198915822702058,-0.09198915822702058,0.19904003770978582,-0.46216409163440353,-0.21284862181822461
djia_20220103_12m,djia,2022-01-03,12,hca_deprado_ew_nrp,-0.05980970435390531,-0.05980970435390531,0.21341200134753655,-0.28025464348889445,-0.21818023966920663
djia_20220103_24m,djia,2022-01-03,24,equal_weight,-0.08552741480038051,-0.08552741480038051,0.21178735913444519,-0.40383625892462577,-0.22039575936299816
djia_20220103_24m,djia,2022-01-03,24,naive_risk_parity,-0.07702076620394671,-0.07702076620394671,0.19752590622661997,-0.38992741597945824,-0.20580514437711417
djia_20220103_24m,djia,2022-01-03,24,markowitz,-0.4601820367287305,-0.4601820367287305,0.5448393527507454,-0.844619674414847,-0.5647394128976047
djia_20220103_24m,djia,2022-01-03,24,hrp_recursive,-0.13827341774479307,-0.13827341774479307,0.21332090781886917,-0.6481943995016234,-0.20806540080770541
djia_20220103_24m,djia,2022-01-03,24,hca_deprado_ew_nrp,-0.060971565393332816,-0.060971565393332816,0.19090772701103187,-0.3193771480491698,-0.1796687715822708
djia_20220103_36m,djia,2022-01-03,36,equal_weight,-0.08552741480038051,-0.08552741480038051,0.21178735913444519,-0.40383625892462577,-0.22039575936299816
djia_20220103_36m,djia,2022-01-03,36,naive_risk_parity,-0.07482773876497528,-0.07482773876497528,0.1976061441079374,-0.37867111421445737,-0.20481435988800456
djia_20220103_36m,djia,2022-01-03,36,markowitz,-0.3251379594114081,-0.3251379594114081,0.36351444795782756,-0.8944292619949136,-0.4022355601714951
djia_20220103_36m,djia,2022-01-03,36,hrp_recursive,-0.0844508992944566,-0.0844508992944566,0.18888991495186422,-0.4470905676249452,-0.18057966457617058
djia_20220103_36m,djia,2022-01-03,36,hca_deprado_ew_nrp,-0.06605641073564261,-0.06605641073564261,0.192014772833296,-0.3440173365879077,-0.18257061546928954
sp100_style_top100_20190601_12m,sp100_style_top100,2019-06-01,12,equal_weight,0.19353810763892754,0.19353810763892754,0.33977308996546707,0.5696098759869354,-0.3376831469830438
sp100_style_top100_20190601_12m,sp100_style_top100,2019-06-01,12,naive_risk_parity,0.15252496218654144,0.15252496218654144,0.33289604149835117,0.4581759563737465,-0.3358516356397052
sp100_style_top100_20190601_12m,sp100_style_top100,2019-06-01,12,markowitz,0.18538718205914795,0.18538718205914795,0.3092880172865123,0.5993998205478893,-0.27620369400716993
sp100_style_top100_20190601_12m,sp100_style_top100,2019-06-01,12,hrp_recursive,0.09941193665359283,0.09941193665359283,0.3446779116749395,0.2884198066841797,-0.3608550030443721
sp100_style_top100_20190601_12m,sp100_style_top100,2019-06-01,12,hca_deprado_ew_nrp,0.20164031396501758,0.20164031396501758,0.3416524444930457,0.5901913398108936,-0.340148402202317
sp100_style_top100_20190601_24m,sp100_style_top100,2019-06-01,24,equal_weight,0.19353810763892754,0.19353810763892754,0.33977308996546707,0.5696098759869354,-0.3376831469830438
sp100_style_top100_20190601_24m,sp100_style_top100,2019-06-01,24,naive_risk_parity,0.15398957941785185,0.15398957941785185,0.33381479832932487,0.4613024353280273,-0.3372475392220893
sp100_style_top100_20190601_24m,sp100_style_top100,2019-06-01,24,markowitz,0.17665959736010284,0.17665959736010284,0.3302765990713562,0.5348837848543292,-0.32301625188168737
sp100_style_top100_20190601_24m,sp100_style_top100,2019-06-01,24,hrp_recursive,0.10513182488691597,0.10513182488691597,0.39279203800263596,0.2676526373129041,-0.4204669823273324
sp100_style_top100_20190601_24m,sp100_style_top100,2019-06-01,24,hca_deprado_ew_nrp,0.16444570398017588,0.16444570398017588,0.363595901685947,0.45227601086168046,-0.37295645435852587
sp100_style_top100_20190601_36m,sp100_style_top100,2019-06-01,36,equal_weight,0.19353810763892754,0.19353810763892754,0.33977308996546707,0.5696098759869354,-0.3376831469830438
sp100_style_top100_20190601_36m,sp100_style_top100,2019-06-01,36,naive_risk_parity,0.15350620890634992,0.15350620890634992,0.3337984683505696,0.4598769121526677,-0.337029979219465
sp100_style_top100_20190601_36m,sp100_style_top100,2019-06-01,36,markowitz,0.11999229864398675,0.11999229864398675,0.3363382208286658,0.35676081757330835,-0.3442004137850396
sp100_style_top100_20190601_36m,sp100_style_top100,2019-06-01,36,hrp_recursive,0.06888621430026198,0.06888621430026198,0.4669389120966666,0.14752725145768325,-0.48279188342917567
sp100_style_top100_20190601_36m,sp100_style_top100,2019-06-01,36,hca_deprado_ew_nrp,0.16610494229947936,0.16610494229947936,0.3502858920146838,0.47419820805262786,-0.36638222167337653
sp100_style_top100_20200601_12m,sp100_style_top100,2020-06-01,12,equal_weight,0.4712680439124466,0.46902433022581547,0.17130145920225154,2.7380054578055266,-0.07919083873346855
sp100_style_top100_20200601_12m,sp100_style_top100,2020-06-01,12,naive_risk_parity,0.42405604352741055,0.4220676430243617,0.16164689139784985,2.61104707535363,-0.07727991033591097
sp100_style_top100_20200601_12m,sp100_style_top100,2020-06-01,12,markowitz,1.1396689431064808,1.1332456332259202,0.42893033088628835,2.642027274882432,-0.2325834156501032
sp100_style_top100_20200601_12m,sp100_style_top100,2020-06-01,12,hrp_recursive,0.34324022993713355,0.3416744643947869,0.17208379710264243,1.9855121176283035,-0.09117153512538578
sp100_style_top100_20200601_12m,sp100_style_top100,2020-06-01,12,hca_deprado_ew_nrp,0.38327625495013207,0.38150343701984313,0.16386700567914964,2.328128444397306,-0.08707786345720359
sp100_style_top100_20200601_24m,sp100_style_top100,2020-06-01,24,equal_weight,0.4712680439124466,0.46902433022581547,0.17130145920225154,2.7380054578055266,-0.07919083873346855
sp100_style_top100_20200601_24m,sp100_style_top100,2020-06-01,24,naive_risk_parity,0.42388209118274234,0.4218946201251288,0.16191774179887067,2.6056108208894955,-0.07713485220718785
sp100_style_top100_20200601_24m,sp100_style_top100,2020-06-01,24,markowitz,0.6403194450673197,0.6371139671962203,0.23901877084715992,2.6655394676245807,-0.14283399585777734
sp100_style_top100_20200601_24m,sp100_style_top100,2020-06-01,24,hrp_recursive,0.37320589178461483,0.3714855884242725,0.15421725265519673,2.408845845897997,-0.0788716376964248
sp100_style_top100_20200601_24m,sp100_style_top100,2020-06-01,24,hca_deprado_ew_nrp,0.402766522413198,0.40089125034582707,0.1697849397529124,2.361170849011951,-0.08401966420935769
sp100_style_top100_20200601_36m,sp100_style_top100,2020-06-01,36,equal_weight,0.4712680439124466,0.46902433022581547,0.17130145920225154,2.7380054578055266,-0.07919083873346855
sp100_style_top100_20200601_36m,sp100_style_top100,2020-06-01,36,naive_risk_parity,0.4264726736652167,0.4244713522192447,0.16256823611785046,2.611034986634985,-0.07819595791949263
sp100_style_top100_20200601_36m,sp100_style_top100,2020-06-01,36,markowitz,0.4125728842520344,0.41064565970561073,0.2165161404299387,1.8966053010652542,-0.13116667306208052
sp100_style_top100_20200601_36m,sp100_style_top100,2020-06-01,36,hrp_recursive,0.4289463126919171,0.4269317488254625,0.15839962997862336,2.695282488242419,-0.07355292441439665
sp100_style_top100_20200601_36m,sp100_style_top100,2020-06-01,36,hca_deprado_ew_nrp,0.4292224922545762,0.42720644883858805,0.15712735575151582,2.7188546946222427,-0.07043478804225589
sp100_style_top100_20220103_12m,sp100_style_top100,2022-01-03,12,equal_weight,-0.09957764073710651,-0.09957764073710651,0.23286523653863161,-0.42761917672750993,-0.20910419701750993
sp100_style_top100_20220103_12m,sp100_style_top100,2022-01-03,12,naive_risk_parity,-0.06890308851685856,-0.06890308851685856,0.21110813628447792,-0.3263876500904185,-0.18619331608996514
sp100_style_top100_20220103_12m,sp100_style_top100,2022-01-03,12,markowitz,-0.11098459521461812,-0.11098459521461812,0.23209889905855943,-0.4781780338674346,-0.19763927160971329
sp100_style_top100_20220103_12m,sp100_style_top100,2022-01-03,12,hrp_recursive,-0.05300197693003417,-0.05300197693003417,0.20307067143242946,-0.26100261823219634,-0.16482162769287134
sp100_style_top100_20220103_12m,sp100_style_top100,2022-01-03,12,hca_deprado_ew_nrp,-0.05599265960152311,-0.05599265960152311,0.1975688071959742,-0.28340840032496817,-0.1671844987070814
sp100_style_top100_20220103_24m,sp100_style_top100,2022-01-03,24,equal_weight,-0.09957764073710651,-0.09957764073710651,0.23286523653863161,-0.42761917672750993,-0.20910419701750993
sp100_style_top100_20220103_24m,sp100_style_top100,2022-01-03,24,naive_risk_parity,-0.07973869209436713,-0.07973869209436713,0.21705554858129322,-0.36736537082581333,-0.19239372919014808
sp100_style_top100_20220103_24m,sp100_style_top100,2022-01-03,24,markowitz,-0.31553658789127126,-0.31553658789127126,0.335374008373994,-0.940849857211949,-0.33701051659883496
sp100_style_top100_20220103_24m,sp100_style_top100,2022-01-03,24,hrp_recursive,-0.26138213969217905,-0.26138213969217905,0.32013208713059726,-0.8164821653305522,-0.3315049046873696
sp100_style_top100_20220103_24m,sp100_style_top100,2022-01-03,24,hca_deprado_ew_nrp,-0.17980875909743732,-0.17980875909743732,0.2664533558646432,-0.6748226477161697,-0.2611742929067361
sp100_style_top100_20220103_36m,sp100_style_top100,2022-01-03,36,equal_weight,-0.09957764073710651,-0.09957764073710651,0.23286523653863161,-0.42761917672750993,-0.20910419701750993
sp100_style_top100_20220103_36m,sp100_style_top100,2022-01-03,36,naive_risk_parity,-0.0784387615041543,-0.0784387615041543,0.21664498199064225,-0.3620612893196039,-0.19179493958222416
sp100_style_top100_20220103_36m,sp100_style_top100,2022-01-03,36,markowitz,-0.31309215177822325,-0.31309215177822325,0.3269837291733548,-0.9575159980276367,-0.32534151409268763
sp100_style_top100_20220103_36m,sp100_style_top100,2022-01-03,36,hrp_recursive,-0.24560093822182716,-0.24560093822182716,0.315926865551742,-0.7773980784853608,-0.34707013393188424
sp100_style_top100_20220103_36m,sp100_style_top100,2022-01-03,36,hca_deprado_ew_nrp,-0.16094494163649997,-0.16094494163649997,0.25947165964593544,-0.6202794627209729,-0.26160797311977635
multi_asset_etf_20190601_12m,multi_asset_etf,2019-06-01,12,equal_weight,0.09746699584566532,0.09746699584566532,0.16957875684745935,0.5747594666785976,-0.20906890142276613
multi_asset_etf_20190601_12m,multi_asset_etf,2019-06-01,12,naive_risk_parity,0.10929465391329352,0.10929465391329352,0.11204098241735433,0.9754881790144369,-0.15150921786183646
multi_asset_etf_20190601_12m,multi_asset_etf,2019-06-01,12,markowitz,0.10265312079511046,0.10265312079511046,0.06832725200902821,1.502374495926555,-0.08653394339584075
multi_asset_etf_20190601_12m,multi_asset_etf,2019-06-01,12,hrp_recursive,0.11133375344001317,0.11133375344001317,0.1053719962825624,1.0565781931421694,-0.15337586550280358
multi_asset_etf_20190601_12m,multi_asset_etf,2019-06-01,12,hca_deprado_ew_nrp,0.18022065824658684,0.18022065824658684,0.10358024797828619,1.7399133692397317,-0.13450895560858533
multi_asset_etf_20190601_24m,multi_asset_etf,2019-06-01,24,equal_weight,0.09746699584566532,0.09746699584566532,0.16957875684745935,0.5747594666785976,-0.20906890142276613
multi_asset_etf_20190601_24m,multi_asset_etf,2019-06-01,24,naive_risk_parity,0.1057779961439842,0.1057779961439842,0.11540440062454214,0.9165854644323609,-0.15549049925181557
multi_asset_etf_20190601_24m,multi_asset_etf,2019-06-01,24,markowitz,0.13906700527270943,0.13906700527270943,0.06611228931143491,2.1034970460273583,-0.07626494078365686
multi_asset_etf_20190601_24m,multi_asset_etf,2019-06-01,24,hrp_recursive,0.09866747596835013,0.09866747596835013,0.10524365217384468,0.9375147472587532,-0.1527324270466187
multi_asset_etf_20190601_24m,multi_asset_etf,2019-06-01,24,hca_deprado_ew_nrp,0.07884228654040704,0.07884228654040704,0.11354977089607797,0.6943412207547682,-0.16410462297115003
multi_asset_etf_20190601_36m,multi_asset_etf,2019-06-01,36,equal_weight,0.09746699584566532,0.09746699584566532,0.16957875684745935,0.5747594666785976,-0.20906890142276613
multi_asset_etf_20190601_36m,multi_asset_etf,2019-06-01,36,naive_risk_parity,0.10583329813390074,0.10583329813390074,0.11991624479972039,0.8825601427951613,-0.16000449441470965
multi_asset_etf_20190601_36m,multi_asset_etf,2019-06-01,36,markowitz,0.11781168931645802,0.11781168931645802,0.10393931796276958,1.1334660610208878,-0.13854668543521542
multi_asset_etf_20190601_36m,multi_asset_etf,2019-06-01,36,hrp_recursive,0.08961434400475365,0.08961434400475365,0.09334023884564197,0.9600826515234242,-0.13638953808655285
multi_asset_etf_20190601_36m,multi_asset_etf,2019-06-01,36,hca_deprado_ew_nrp,0.07167616674832145,0.07167616674832145,0.11995732702762003,0.5975138703433938,-0.17265058113279297
multi_asset_etf_20200601_12m,multi_asset_etf,2020-06-01,12,equal_weight,0.25084202824669166,0.24973595770444867,0.09806799786303498,2.5465591543251267,-0.04773007925476991
multi_asset_etf_20200601_12m,multi_asset_etf,2020-06-01,12,naive_risk_parity,0.15669317888795287,0.15602785922017826,0.06881140764168053,2.26747082449842,-0.03703305226682008
multi_asset_etf_20200601_12m,multi_asset_etf,2020-06-01,12,markowitz,0.026866207812213716,0.02675860904228511,0.05955015261761071,0.449345767660918,-0.05526390840960993
multi_asset_etf_20200601_12m,multi_asset_etf,2020-06-01,12,hrp_recursive,0.07759765685517483,0.07727939015546137,0.048128001347885405,1.6057053688321672,-0.035271471104714514
multi_asset_etf_20200601_12m,multi_asset_etf,2020-06-01,12,hca_deprado_ew_nrp,0.0760795271595518,0.07576770336651739,0.06544858289313729,1.1576675921345598,-0.058067045655443184
multi_asset_etf_20200601_24m,multi_asset_etf,2020-06-01,24,equal_weight,0.25084202824669166,0.24973595770444867,0.09806799786303498,2.5465591543251267,-0.04773007925476991
multi_asset_etf_20200601_24m,multi_asset_etf,2020-06-01,24,naive_risk_parity,0.15138696940018725,0.1507456149514732,0.06761653872903549,2.229419277960481,-0.03714119127015025
multi_asset_etf_20200601_24m,multi_asset_etf,2020-06-01,24,markowitz,0.010607459513675144,0.010565312089264811,0.05459437003648572,0.19352383922012387,-0.0530632431643675
multi_asset_etf_20200601_24m,multi_asset_etf,2020-06-01,24,hrp_recursive,0.07430111453868204,0.07399682756468584,0.04710230493412024,1.5709810309321741,-0.03589031146576804
multi_asset_etf_20200601_24m,multi_asset_etf,2020-06-01,24,hca_deprado_ew_nrp,0.07548022390636588,0.07517094122220636,0.0654998884024476,1.1476499129332467,-0.058402115773104724
multi_asset_etf_20200601_36m,multi_asset_etf,2020-06-01,36,equal_weight,0.25084202824669166,0.24973595770444867,0.09806799786303498,2.5465591543251267,-0.04773007925476991
multi_asset_etf_20200601_36m,multi_asset_etf,2020-06-01,36,naive_risk_parity,0.1514858066266298,0.1508440066627852,0.06756528416342927,2.2325667468210217,-0.03694894225173739
multi_asset_etf_20200601_36m,multi_asset_etf,2020-06-01,36,markowitz,0.023643954961861224,0.023549408751422973,0.058597401351845095,0.40188486533765816,-0.05335107988293519
multi_asset_etf_20200601_36m,multi_asset_etf,2020-06-01,36,hrp_recursive,0.0767304266639881,0.0764158415003926,0.046792914623639895,1.6330643670096825,-0.034705730980137406
multi_asset_etf_20200601_36m,multi_asset_etf,2020-06-01,36,hca_deprado_ew_nrp,0.07722310092715978,0.07690642461665842,0.06568905265365456,1.1707647090322255,-0.05805302266260248
multi_asset_etf_20220103_12m,multi_asset_etf,2022-01-03,12,equal_weight,-0.1524048564636049,-0.1524048564636049,0.1438776994522054,-1.0592667039010595,-0.2012966673639257
multi_asset_etf_20220103_12m,multi_asset_etf,2022-01-03,12,naive_risk_parity,-0.14390234650989409,-0.14390234650989409,0.11866738569826007,-1.2126528756249833,-0.18647695865890124
multi_asset_etf_20220103_12m,multi_asset_etf,2022-01-03,12,markowitz,-0.12418334454816504,-0.12418334454816504,0.12971866533155169,-0.9573282629046579,-0.1671867012120436
multi_asset_etf_20220103_12m,multi_asset_etf,2022-01-03,12,hrp_recursive,-0.11889483164606662,-0.11889483164606662,0.09790320841594986,-1.214412005180996,-0.15431884706032706
multi_asset_etf_20220103_12m,multi_asset_etf,2022-01-03,12,hca_deprado_ew_nrp,-0.1321670464002408,-0.1321670464002408,0.11447098231279297,-1.1545899557242654,-0.1850033289542533
multi_asset_etf_20220103_24m,multi_asset_etf,2022-01-03,24,equal_weight,-0.1524048564636049,-0.1524048564636049,0.1438776994522054,-1.0592667039010595,-0.2012966673639257
multi_asset_etf_20220103_24m,multi_asset_etf,2022-01-03,24,naive_risk_parity,-0.13890272464439923,-0.13890272464439923,0.11347981828702214,-1.2240301997406753,-0.1799978224049006
multi_asset_etf_20220103_24m,multi_asset_etf,2022-01-03,24,markowitz,-0.1546202709054424,-0.1546202709054424,0.10554876910554052,-1.4649178026020768,-0.17010033363938137
multi_asset_etf_20220103_24m,multi_asset_etf,2022-01-03,24,hrp_recursive,-0.10965256730047424,-0.10965256730047424,0.0954453616001655,-1.1488517143433832,-0.15711875516310636
multi_asset_etf_20220103_24m,multi_asset_etf,2022-01-03,24,hca_deprado_ew_nrp,-0.14655977452131375,-0.14655977452131375,0.11118726136392276,-1.3181345841554148,-0.1937946319031557
multi_asset_etf_20220103_36m,multi_asset_etf,2022-01-03,36,equal_weight,-0.1524048564636049,-0.1524048564636049,0.1438776994522054,-1.0592667039010595,-0.2012966673639257
multi_asset_etf_20220103_36m,multi_asset_etf,2022-01-03,36,naive_risk_parity,-0.13946501233479414,-0.13946501233479414,0.11444673259469737,-1.2186019571978233,-0.18082448876733748
multi_asset_etf_20220103_36m,multi_asset_etf,2022-01-03,36,markowitz,-0.157438448248575,-0.157438448248575,0.10501436150737006,-1.4992087366786089,-0.17388041255014097
multi_asset_etf_20220103_36m,multi_asset_etf,2022-01-03,36,hrp_recursive,-0.10861263864348669,-0.10861263864348669,0.09589892747262391,-1.1325740704919995,-0.15564050846550537
multi_asset_etf_20220103_36m,multi_asset_etf,2022-01-03,36,hca_deprado_ew_nrp,-0.14614926456985022,-0.14614926456985022,0.11138664546965868,-1.3120896491102316,-0.19364121130467882
